,kcat,data_type,MW,kcat_MW
NDPK1_reverse_num2,677.0,Other_species,15463,157614.95182047467
NDPK2_reverse_num2,890.0,Other_species,15463,207204.2941214512
NDPK3_reverse_num2,890.0,Other_species,23586,135843.29687102517
NDPK4_reverse_num2,425.4557142857143,Other_species,15463,99051.96736911152
NDPK5_reverse_num2,890.0,Other_species,15463,207204.2941214512
NDPK6_reverse_num2,890.0,Other_species,23586,135843.29687102517
NDPK7_reverse_num2,576.4,Other_species,15463,134193.8821703421
NO2t2rpp_reverse_num2,1976.6601861297006,fill,49693,143198.77387291816
NO2tex_reverse_num2,1976.6601861297006,fill,39333,180916.19429148355
NO2tex_reverse_num3,1976.6601861297006,fill,41220,172634.07739124022
NO2tex_reverse_num4,1976.6601861297006,fill,40368,176277.66225889124
NDPK8_reverse_num2,890.0,Other_species,15463,207204.2941214512
NO3tex_reverse_num2,1976.6601861297006,fill,38922,182826.59344501625
NO3tex_reverse_num3,1976.6601861297006,fill,39333,180916.19429148355
NO3tex_reverse_num4,1976.6601861297006,fill,40368,176277.66225889124
NOtex_reverse_num2,1976.6601861297006,fill,39333,180916.19429148355
NOtex_reverse_num3,1976.6601861297006,fill,41220,172634.07739124022
NOtex_reverse_num4,1976.6601861297006,fill,40368,176277.66225889124
O2tex_reverse_num2,1976.6601861297006,fill,39333,180916.19429148355
O2tex_reverse_num3,1976.6601861297006,fill,41220,172634.07739124022
O2tex_reverse_num4,1976.6601861297006,fill,40368,176277.66225889124
OCBT_reverse_num2,709.5714285714286,Other_species,36827,69363.70442493667
OCTAtex_reverse_num2,1976.6601861297006,fill,39333,180916.19429148355
OCTAtex_reverse_num3,1976.6601861297006,fill,41220,172634.07739124022
OCTAtex_reverse_num4,1976.6601861297006,fill,40368,176277.66225889124
O2Stex_reverse_num2,1976.6601861297006,fill,40368,176277.66225889124
O2Stex_reverse_num3,1976.6601861297006,fill,38922,182826.59344501625
O2Stex_reverse_num4,1976.6601861297006,fill,39333,180916.19429148355
ORNtex_reverse_num2,1976.6601861297006,fill,39333,180916.19429148355
ORNtex_reverse_num3,1976.6601861297006,fill,41220,172634.07739124022
ORNtex_reverse_num4,1976.6601861297006,fill,40368,176277.66225889124
OROTtex_reverse_num2,1976.6601861297006,fill,41220,172634.07739124022
OROTtex_reverse_num3,1976.6601861297006,fill,39333,180916.19429148355
OROTtex_reverse_num4,1976.6601861297006,fill,38922,182826.59344501625
MMETtex_reverse_num2,1976.6601861297006,fill,39333,180916.19429148355
MMETtex_reverse_num3,1976.6601861297006,fill,41220,172634.07739124022
MMETtex_reverse_num4,1976.6601861297006,fill,40368,176277.66225889124
PACALDtex_reverse_num2,1976.6601861297006,fill,39333,180916.19429148355
PACALDtex_reverse_num3,1976.6601861297006,fill,41220,172634.07739124022
PACALDtex_reverse_num4,1976.6601861297006,fill,40368,176277.66225889124
PGM_reverse_num2,571.60009,Other_species,24065,85508.42817369624
PGM_reverse_num3,571.60009,Other_species,28556,72060.5240229724
PGMT_reverse_num2,26.425,Other_species,28556,3331.3489284213474
PEAMNtex_reverse_num2,1976.6601861297006,fill,39333,180916.19429148355
PEAMNtex_reverse_num3,1976.6601861297006,fill,41220,172634.07739124022
PEAMNtex_reverse_num4,1976.6601861297006,fill,40368,176277.66225889124
PHETA1_reverse_num2,259.473,Other_species,43573,21437.651756821884
PHETA1_reverse_num3,259.473,Other_species,34094,27397.864726931424
PHEt2rpp_reverse_num2,1976.6601861297006,fill,49690,143207.41940162855
PHEt2rpp_reverse_num3,1976.6601861297006,fill,50677,140418.27002519727
PHEtex_reverse_num2,1976.6601861297006,fill,39333,180916.19429148355
PHEtex_reverse_num3,1976.6601861297006,fill,41220,172634.07739124022
PHEtex_reverse_num4,1976.6601861297006,fill,40368,176277.66225889124
MNLtex_reverse_num2,1976.6601861297006,fill,39333,180916.19429148355
MNLtex_reverse_num3,1976.6601861297006,fill,41220,172634.07739124022
MNLtex_reverse_num4,1976.6601861297006,fill,40368,176277.66225889124
PIt2rpp_reverse_num2,1976.6601861297006,fill,53389,133285.44587961794
PItex_reverse_num2,1976.6601861297006,fill,39333,180916.19429148355
PItex_reverse_num3,1976.6601861297006,fill,41220,172634.07739124022
PItex_reverse_num4,1976.6601861297006,fill,40368,176277.66225889124
PPM_reverse_num2,95.84545454545454,Other_species,44370,7776.507468191038
MNtex_reverse_num2,1976.6601861297006,fill,39333,180916.19429148355
MNtex_reverse_num3,1976.6601861297006,fill,41220,172634.07739124022
MNtex_reverse_num4,1976.6601861297006,fill,40368,176277.66225889124
PPPNtex_reverse_num2,1976.6601861297006,fill,39333,180916.19429148355
PPPNtex_reverse_num3,1976.6601861297006,fill,41220,172634.07739124022
PPPNtex_reverse_num4,1976.6601861297006,fill,40368,176277.66225889124
PPTtex_reverse_num2,1976.6601861297006,fill,39333,180916.19429148355
PPTtex_reverse_num3,1976.6601861297006,fill,41220,172634.07739124022
PPTtex_reverse_num4,1976.6601861297006,fill,40368,176277.66225889124
PNTOtex_reverse_num2,1976.6601861297006,fill,39333,180916.19429148355
PNTOtex_reverse_num3,1976.6601861297006,fill,41220,172634.07739124022
PNTOtex_reverse_num4,1976.6601861297006,fill,40368,176277.66225889124
POR5_reverse_num2,1976.6601861297006,fill,148524.0,47911.291576222844
PPALtex_reverse_num2,1976.6601861297006,fill,39333,180916.19429148355
PPALtex_reverse_num3,1976.6601861297006,fill,41220,172634.07739124022
PPALtex_reverse_num4,1976.6601861297006,fill,40368,176277.66225889124
PPAtex_reverse_num2,1976.6601861297006,fill,39333,180916.19429148355
PPAtex_reverse_num3,1976.6601861297006,fill,40368,176277.66225889124
PPAtex_reverse_num4,1976.6601861297006,fill,38922,182826.59344501625
PROGLYtex_reverse_num2,1976.6601861297006,fill,39333,180916.19429148355
PROGLYtex_reverse_num3,1976.6601861297006,fill,41220,172634.07739124022
PROGLYtex_reverse_num4,1976.6601861297006,fill,40368,176277.66225889124
PROtex_reverse_num2,1976.6601861297006,fill,40368,176277.66225889124
PROtex_reverse_num3,1976.6601861297006,fill,38922,182826.59344501625
PROtex_reverse_num4,1976.6601861297006,fill,39333,180916.19429148355
PSCLYStex_reverse_num2,1976.6601861297006,fill,41220,172634.07739124022
PSCLYStex_reverse_num3,1976.6601861297006,fill,38922,182826.59344501625
PSCLYStex_reverse_num4,1976.6601861297006,fill,39333,180916.19429148355
PSERtex_reverse_num2,1976.6601861297006,fill,39333,180916.19429148355
PSERtex_reverse_num3,1976.6601861297006,fill,41220,172634.07739124022
PSERtex_reverse_num4,1976.6601861297006,fill,40368,176277.66225889124
MOBDtex_reverse_num2,1976.6601861297006,fill,39333,180916.19429148355
MOBDtex_reverse_num3,1976.6601861297006,fill,41220,172634.07739124022
MOBDtex_reverse_num4,1976.6601861297006,fill,40368,176277.66225889124
R5Ptex_reverse_num2,1976.6601861297006,fill,39333,180916.19429148355
R5Ptex_reverse_num3,1976.6601861297006,fill,41220,172634.07739124022
R5Ptex_reverse_num4,1976.6601861297006,fill,40368,176277.66225889124
PTAr_reverse_num2,629.901,Other_species,36067,62873.08620068206
RBP4E_reverse_num2,17.42525,Other_species,25561,2454.164547552912
RBP4E_reverse_num3,17.42525,Other_species,25519,2458.2036913672164
PTRCtex_reverse_num2,1976.6601861297006,fill,39333,180916.19429148355
PTRCtex_reverse_num3,1976.6601861297006,fill,41220,172634.07739124022
PTRCtex_reverse_num4,1976.6601861297006,fill,40368,176277.66225889124
PUNP3_reverse_num2,1866.06,Other_species,25950,258875.37572254337
RIBtex_reverse_num2,1976.6601861297006,fill,39333,180916.19429148355
RIBtex_reverse_num3,1976.6601861297006,fill,41220,172634.07739124022
RIBtex_reverse_num4,1976.6601861297006,fill,40368,176277.66225889124
PUNP4_reverse_num2,35.02,Other_species,25950,4858.2658959537575
PUNP5_reverse_num2,6416.72,Other_species,25950,890180.8092485549
PUNP6_reverse_num2,15.617,Other_species,25950,2166.5202312138726
RMNtex_reverse_num2,1976.6601861297006,fill,38922,182826.59344501625
RMNtex_reverse_num3,1976.6601861297006,fill,39333,180916.19429148355
RMNtex_reverse_num4,1976.6601861297006,fill,41220,172634.07739124022
PYDAMtex_reverse_num2,1976.6601861297006,fill,39333,180916.19429148355
PYDAMtex_reverse_num3,1976.6601861297006,fill,41220,172634.07739124022
PYDAMtex_reverse_num4,1976.6601861297006,fill,38922,182826.59344501625
PYDXNtex_reverse_num2,1976.6601861297006,fill,39333,180916.19429148355
PYDXNtex_reverse_num3,1976.6601861297006,fill,41220,172634.07739124022
PYDXNtex_reverse_num4,1976.6601861297006,fill,38922,182826.59344501625
PYDXtex_reverse_num2,1976.6601861297006,fill,39333,180916.19429148355
PYDXtex_reverse_num3,1976.6601861297006,fill,41220,172634.07739124022
PYDXtex_reverse_num4,1976.6601861297006,fill,38922,182826.59344501625
RPE_reverse_num2,1336.51725,Other_species,24554,195954.30887024518
PYRtex_reverse_num2,1976.6601861297006,fill,39333,180916.19429148355
PYRtex_reverse_num3,1976.6601861297006,fill,41220,172634.07739124022
PYRtex_reverse_num4,1976.6601861297006,fill,40368,176277.66225889124
RPI_reverse_num2,11236.5,Other_species,16073,2516729.9197411807
QUIN2tex_reverse_num2,1976.6601861297006,fill,41220,172634.07739124022
QUIN2tex_reverse_num3,1976.6601861297006,fill,38922,182826.59344501625
QUIN2tex_reverse_num4,1976.6601861297006,fill,39333,180916.19429148355
SERt2rpp_reverse_num2,1976.6601861297006,fill,48879,145583.51582616096
SBTtex_reverse_num2,1976.6601861297006,fill,39333,180916.19429148355
SBTtex_reverse_num3,1976.6601861297006,fill,41220,172634.07739124022
SBTtex_reverse_num4,1976.6601861297006,fill,40368,176277.66225889124
SERtex_reverse_num2,1976.6601861297006,fill,39333,180916.19429148355
SERtex_reverse_num3,1976.6601861297006,fill,41220,172634.07739124022
SERtex_reverse_num4,1976.6601861297006,fill,40368,176277.66225889124
SHK3Dr_reverse_num2,98.20163636363637,Other_species,29414,12018.966849428536
SELtex_reverse_num2,1976.6601861297006,fill,39333,180916.19429148355
SELtex_reverse_num3,1976.6601861297006,fill,40368,176277.66225889124
SELtex_reverse_num4,1976.6601861297006,fill,38922,182826.59344501625
THRPtex_reverse_num2,1976.6601861297006,fill,39333,180916.19429148355
THRPtex_reverse_num3,1976.6601861297006,fill,41220,172634.07739124022
THRPtex_reverse_num4,1976.6601861297006,fill,40368,176277.66225889124
SKMtex_reverse_num2,1976.6601861297006,fill,39333,180916.19429148355
SKMtex_reverse_num3,1976.6601861297006,fill,41220,172634.07739124022
SKMtex_reverse_num4,1976.6601861297006,fill,40368,176277.66225889124
SLNTtex_reverse_num2,1976.6601861297006,fill,39333,180916.19429148355
SLNTtex_reverse_num3,1976.6601861297006,fill,40368,176277.66225889124
SLNTtex_reverse_num4,1976.6601861297006,fill,38922,182826.59344501625
SO2tex_reverse_num2,1976.6601861297006,fill,39333,180916.19429148355
SO2tex_reverse_num3,1976.6601861297006,fill,41220,172634.07739124022
SO2tex_reverse_num4,1976.6601861297006,fill,40368,176277.66225889124
SO3tex_reverse_num2,1976.6601861297006,fill,39333,180916.19429148355
SO3tex_reverse_num3,1976.6601861297006,fill,41220,172634.07739124022
SO3tex_reverse_num4,1976.6601861297006,fill,40368,176277.66225889124
SO4tex_reverse_num2,1976.6601861297006,fill,39333,180916.19429148355
SO4tex_reverse_num3,1976.6601861297006,fill,41220,172634.07739124022
SO4tex_reverse_num4,1976.6601861297006,fill,40368,176277.66225889124
THRtex_reverse_num2,1976.6601861297006,fill,39333,180916.19429148355
THRtex_reverse_num3,1976.6601861297006,fill,41220,172634.07739124022
THRtex_reverse_num4,1976.6601861297006,fill,40368,176277.66225889124
SPMDtex_reverse_num2,1976.6601861297006,fill,39333,180916.19429148355
SPMDtex_reverse_num3,1976.6601861297006,fill,41220,172634.07739124022
SPMDtex_reverse_num4,1976.6601861297006,fill,40368,176277.66225889124
THYMtex_reverse_num2,1976.6601861297006,fill,41220,172634.07739124022
THYMtex_reverse_num3,1976.6601861297006,fill,40368,176277.66225889124
THYMtex_reverse_num4,1976.6601861297006,fill,38922,182826.59344501625
SUCRtex_reverse_num2,1976.6601861297006,fill,39333,180916.19429148355
SUCRtex_reverse_num3,1976.6601861297006,fill,41220,172634.07739124022
SUCRtex_reverse_num4,1976.6601861297006,fill,40368,176277.66225889124
TMAOtex_reverse_num2,1976.6601861297006,fill,39333,180916.19429148355
TMAOtex_reverse_num3,1976.6601861297006,fill,41220,172634.07739124022
TMAOtex_reverse_num4,1976.6601861297006,fill,40368,176277.66225889124
TMAtex_reverse_num2,1976.6601861297006,fill,39333,180916.19429148355
TMAtex_reverse_num3,1976.6601861297006,fill,41220,172634.07739124022
TMAtex_reverse_num4,1976.6601861297006,fill,40368,176277.66225889124
SUCCtex_reverse_num2,1976.6601861297006,fill,39333,180916.19429148355
SUCCtex_reverse_num3,1976.6601861297006,fill,41220,172634.07739124022
SUCCtex_reverse_num4,1976.6601861297006,fill,40368,176277.66225889124
TSULtex_reverse_num2,1976.6601861297006,fill,39333,180916.19429148355
TSULtex_reverse_num3,1976.6601861297006,fill,41220,172634.07739124022
TSULtex_reverse_num4,1976.6601861297006,fill,40368,176277.66225889124
TTRCYCtex_reverse_num2,1976.6601861297006,fill,40368,176277.66225889124
TTRCYCtex_reverse_num3,1976.6601861297006,fill,39333,180916.19429148355
TTRCYCtex_reverse_num4,1976.6601861297006,fill,38922,182826.59344501625
TREtex_reverse_num2,1976.6601861297006,fill,39333,180916.19429148355
TREtex_reverse_num3,1976.6601861297006,fill,41220,172634.07739124022
TREtex_reverse_num4,1976.6601861297006,fill,40368,176277.66225889124
TUNGStex_reverse_num2,1976.6601861297006,fill,41220,172634.07739124022
TUNGStex_reverse_num3,1976.6601861297006,fill,38922,182826.59344501625
TUNGStex_reverse_num4,1976.6601861297006,fill,39333,180916.19429148355
TYMtex_reverse_num2,1976.6601861297006,fill,39333,180916.19429148355
TYMtex_reverse_num3,1976.6601861297006,fill,41220,172634.07739124022
TYMtex_reverse_num4,1976.6601861297006,fill,40368,176277.66225889124
TYRPtex_reverse_num2,1976.6601861297006,fill,38922,182826.59344501625
TYRPtex_reverse_num3,1976.6601861297006,fill,39333,180916.19429148355
TYRPtex_reverse_num4,1976.6601861297006,fill,41220,172634.07739124022
TRPt2rpp_reverse_num3,1976.6601861297006,fill,31539,225624.6764344755
TRPt2rpp_reverse_num4,1976.6601861297006,fill,49690,143207.41940162855
TRPtex_reverse_num2,1976.6601861297006,fill,39333,180916.19429148355
TRPtex_reverse_num3,1976.6601861297006,fill,41220,172634.07739124022
TRPtex_reverse_num4,1976.6601861297006,fill,40368,176277.66225889124
TRSARr_reverse_num2,243.0,Other_species,30427,28750.780556742367
TYRTA_reverse_num2,136.23909090909092,Other_species,43573,11256.069751284678
UDPGtex_reverse_num2,1976.6601861297006,fill,39333,180916.19429148355
UDPGtex_reverse_num3,1976.6601861297006,fill,41220,172634.07739124022
UDPGtex_reverse_num4,1976.6601861297006,fill,40368,176277.66225889124
SULFACtex_reverse_num2,1976.6601861297006,fill,40368,176277.66225889124
SULFACtex_reverse_num3,1976.6601861297006,fill,38922,182826.59344501625
SULFACtex_reverse_num4,1976.6601861297006,fill,39333,180916.19429148355
TYRt2rpp_reverse_num2,1976.6601861297006,fill,42819,166187.36238741965
TYRt2rpp_reverse_num3,1976.6601861297006,fill,49690,143207.41940162855
TYRt2rpp_reverse_num4,1976.6601861297006,fill,50677,140418.27002519727
TYRtex_reverse_num2,1976.6601861297006,fill,39333,180916.19429148355
TYRtex_reverse_num3,1976.6601861297006,fill,41220,172634.07739124022
TYRtex_reverse_num4,1976.6601861297006,fill,40368,176277.66225889124
UACGAMtex_reverse_num2,1976.6601861297006,fill,39333,180916.19429148355
UACGAMtex_reverse_num3,1976.6601861297006,fill,41220,172634.07739124022
UACGAMtex_reverse_num4,1976.6601861297006,fill,40368,176277.66225889124
UMPK_reverse_num2,170.79666666666668,Other_species,25970,23676.08779360801
UMPtex_reverse_num2,1976.6601861297006,fill,41220,172634.07739124022
UMPtex_reverse_num3,1976.6601861297006,fill,40368,176277.66225889124
UMPtex_reverse_num4,1976.6601861297006,fill,38922,182826.59344501625
URAtex_reverse_num2,1976.6601861297006,fill,39333,180916.19429148355
URAtex_reverse_num3,1976.6601861297006,fill,41220,172634.07739124022
URAtex_reverse_num4,1976.6601861297006,fill,40368,176277.66225889124
UDPACGALtex_reverse_num2,1976.6601861297006,fill,39333,180916.19429148355
UDPACGALtex_reverse_num3,1976.6601861297006,fill,41220,172634.07739124022
UDPACGALtex_reverse_num4,1976.6601861297006,fill,40368,176277.66225889124
UDPGALtex_reverse_num2,1976.6601861297006,fill,39333,180916.19429148355
UDPGALtex_reverse_num3,1976.6601861297006,fill,41220,172634.07739124022
UDPGALtex_reverse_num4,1976.6601861297006,fill,40368,176277.66225889124
UDPGLCURtex_reverse_num2,1976.6601861297006,fill,39333,180916.19429148355
UDPGLCURtex_reverse_num3,1976.6601861297006,fill,41220,172634.07739124022
UDPGLCURtex_reverse_num4,1976.6601861297006,fill,40368,176277.66225889124
UREAtex_reverse_num2,1976.6601861297006,fill,39333,180916.19429148355
UREAtex_reverse_num3,1976.6601861297006,fill,41220,172634.07739124022
UREAtex_reverse_num4,1976.6601861297006,fill,40368,176277.66225889124
TALA_reverse_num2,13.0,Other_species,35219,1328.8281893296232
XTSNtex_reverse_num2,1976.6601861297006,fill,39333,180916.19429148355
XTSNtex_reverse_num3,1976.6601861297006,fill,41220,172634.07739124022
XTSNtex_reverse_num4,1976.6601861297006,fill,40368,176277.66225889124
VALt2rpp_reverse_num2,1976.6601861297006,fill,38132.0,186614.30478513904
VALtex_reverse_num2,1976.6601861297006,fill,39333,180916.19429148355
VALtex_reverse_num3,1976.6601861297006,fill,41220,172634.07739124022
VALtex_reverse_num4,1976.6601861297006,fill,40368,176277.66225889124
TARTRDtex_reverse_num2,1976.6601861297006,fill,40368,176277.66225889124
TARTRDtex_reverse_num3,1976.6601861297006,fill,38922,182826.59344501625
TARTRDtex_reverse_num4,1976.6601861297006,fill,39333,180916.19429148355
XYLUtex_reverse_num2,1976.6601861297006,fill,39333,180916.19429148355
XYLUtex_reverse_num3,1976.6601861297006,fill,41220,172634.07739124022
XYLUtex_reverse_num4,1976.6601861297006,fill,40368,176277.66225889124
XYLtex_reverse_num2,1976.6601861297006,fill,39333,180916.19429148355
XYLtex_reverse_num3,1976.6601861297006,fill,41220,172634.07739124022
XYLtex_reverse_num4,1976.6601861297006,fill,40368,176277.66225889124
XANtex_reverse_num2,1976.6601861297006,fill,39333,180916.19429148355
XANtex_reverse_num3,1976.6601861297006,fill,41220,172634.07739124022
XANtex_reverse_num4,1976.6601861297006,fill,40368,176277.66225889124
XMPtex_reverse_num2,1976.6601861297006,fill,39333,180916.19429148355
XMPtex_reverse_num3,1976.6601861297006,fill,41220,172634.07739124022
XMPtex_reverse_num4,1976.6601861297006,fill,40368,176277.66225889124
Zn2tex_reverse_num2,1976.6601861297006,fill,39333,180916.19429148355
