reaction_id,name,reversible,dG_reaction,source
R_MALTHXtexi,Maltohexaose transport via diffusion (extracellular to periplasm) irreversible,False,0,calculated_from_formation_energies
R_MALTPTabcpp,Maltopentaose transport via ABC system (periplasm),False,0,calculated_from_formation_energies
R_MALTPTtexi,MaltopentaoseMaltotriose transport via diffusion (extracellular to periplasm) irreversible,False,0,calculated_from_formation_energies
R_MALTTRabcpp,Maltotriose transport via ABC system (periplasm),False,0,calculated_from_formation_energies
R_LYStex,L-lysine transport via diffusion (extracellular to periplasm),True,0,calculated_from_formation_energies
R_LYXI,Lyxose isomerase,False,0,calculated_from_formation_energies
R_LYXt2pp,L-Lyxose transport via proton symport (periplasm),False,0,calculated_from_formation_energies
R_MALTTRtexi,Maltotriose transport via diffusion (extracellular to periplasm) irreversible,False,0,calculated_from_formation_energies
R_FEENTERabcpp,Fe-enterobactin transport via ABC system (periplasm),False,0,calculated_from_formation_energies
R_MALTTTRabcpp,Maltotetraose transport via ABC system (periplasm),False,0,calculated_from_formation_energies
R_MALTTTRtexi,MaltotetraoseMaltotriose transport via diffusion (extracellular to periplasm) irreversible,False,0,calculated_from_formation_energies
R_MALTabcpp,Maltose transport via ABC system (periplasm),False,0,calculated_from_formation_energies
R_LYXtex,L-Lyxose transport via diffusion (extracellular to periplasm),True,0,calculated_from_formation_energies
R_M1PD,Mannitol-1-phosphate 5-dehydrogenase,True,0,calculated_from_formation_energies
R_MALTptspp,Maltose transport via PEP:Pyr PTS (periplasm),False,0,calculated_from_formation_energies
R_FEENTERexs,Enterobactin Fe(III) binding (spontaneous),False,0,calculated_from_formation_energies
R_MALTtexi,MaltoseMaltotriose transport via diffusion (extracellular to periplasm) irreversible,False,0,calculated_from_formation_energies
R_MALt2_2pp,Malate transport via proton symport (2 H) (periplasm),False,0,calculated_from_formation_energies
R_MDDCP4pp,"Murein D,D-carboxypeptidase (murein5p4p) (periplasm)",False,0,calculated_from_formation_energies
R_FEENTERtex_copy1,Enterochelin transport (secretion periplasm),False,0,calculated_from_formation_energies
R_MDDCP5pp,"Murein D,D-carboxypeptidase (murein5p3p) (periplasm)",False,0,calculated_from_formation_energies
R_MDDEP1pp,"Murein D,D-endopeptidase (murein4px4p) (periplasm)",False,0,calculated_from_formation_energies
R_MDDEP2pp,"Murein D,D-endopeptidase (murein3px4p) (periplasm)",False,0,calculated_from_formation_energies
R_MDDEP3pp,"Murein D,D-endopeptidase (murein5px4p) (periplasm)",False,0,calculated_from_formation_energies
R_MALt2_3pp,Malate transport via proton symport (3 H) (periplasm),False,0,calculated_from_formation_energies
R_MALt3pp,L-malate transport out via proton antiport (periplasm),False,0,calculated_from_formation_energies
R_MALtex,Malate transport via diffusion (extracellular to periplasm),True,0,calculated_from_formation_energies
R_MAN1PT2,Mannose-1-phosphate guanylyltransferase (GDP),False,0,calculated_from_formation_energies
R_MAN6PI,Mannose-6-phosphate isomerase,True,0,calculated_from_formation_energies
R_MAN6Pt6_2pp,Mannose-6-phosphate transport via phosphate antiport (periplasm),False,0,calculated_from_formation_energies
R_MAN6Ptex,Mannose 6-phosphate transport via diffusion (extracellular to periplasm),True,0,calculated_from_formation_energies
R_MDDEP4pp,"Murein D,D-endopeptidase (murein4px4px4p) (periplasm)",False,0,calculated_from_formation_energies
R_MDH,Malate dehydrogenase,True,0,calculated_from_formation_energies
R_MDH2,Malate dehydrogenase (ubiquinone 8 as acceptor),False,0,calculated_from_formation_energies
R_MDH3,Malate dehydrogenase (menaquinone 8 as acceptor),False,0,calculated_from_formation_energies
R_MANAO,Mannonate oxidoreductase,True,0,calculated_from_formation_energies
R_MANGLYCptspp,2-O-alpha-mannosyl-D-glycerate transport via PEP:Pyr PTS (periplasm),False,0,calculated_from_formation_energies
R_ME1,Malic enzyme (NAD),False,0,calculated_from_formation_energies
R_MANGLYCtex,2-O-alpha-mannosyl-D-glycerate transport via diffusion (extracellular to periplasm),True,0,calculated_from_formation_energies
R_G6PP,Glucose-6-phosphate phosphatase,False,0,calculated_from_formation_energies
R_MANPGH,2-O-alpha-mannosyl-6-phosphate-D-glycerate hydrolase,False,0,calculated_from_formation_energies
R_MANptspp,D-mannose transport via PEP:Pyr PTS (periplasm),False,0,calculated_from_formation_energies
R_MANtex,D-mannose transport via diffusion (extracellular to periplasm),True,0,calculated_from_formation_energies
R_MCITD,2-methylcitrate dehydratase,False,0,calculated_from_formation_energies
R_ME2,Malic enzyme (NADP),False,0,calculated_from_formation_energies
R_MECDPDH5,"2C-methyl-D-erythritol 2,4 cyclodiphosphate dehydratase",False,0,calculated_from_formation_energies
R_MECDPS,"2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase",False,0,calculated_from_formation_energies
R_MCITL2,Methylisocitrate lyase,True,0,calculated_from_formation_energies
R_MCITS,2-methylcitrate synthase,False,0,calculated_from_formation_energies
R_MCOATA,Malonyl-CoA-ACP transacylase,True,0,calculated_from_formation_energies
R_MCPST,3-mercaptopyruvate sulfurtransferase,False,0,calculated_from_formation_energies
R_MELIBt2pp,Melibiose transport in via symport (periplasm),False,0,calculated_from_formation_energies
R_MELIBt3ipp,Melibiose transport in via antiport (periplasm),False,0,calculated_from_formation_energies
R_MELIBtex,Melibiose transport via diffusion (extracellular to periplasm),True,0,calculated_from_formation_energies
R_MEOHtex,Methanol transport via diffusion (extracellular to periplasm),True,0,calculated_from_formation_energies
R_MEOHtrpp,Methanol reversible transport via diffusion (periplasm),True,0,calculated_from_formation_energies
R_MCTP1App,Murein crosslinking transpeptidase 1A:(A2pm->D-ala) (periplasm),False,0,calculated_from_formation_energies
R_MCTP1Bpp,Murein crosslinking transpeptidase 1B:(A2pm->A2pm) (periplasm),False,0,calculated_from_formation_energies
R_MCTP2App,Murein crosslinking transpeptidase 1A:(A2pm->D-ala) (periplasm),False,0,calculated_from_formation_energies
R_MEPCT,2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase,False,0,calculated_from_formation_energies
R_MDDCP1pp,"Murein D,D-carboxypeptidase (murein5px4p) (periplasm)",False,0,calculated_from_formation_energies
R_METAT,Methionine adenosyltransferase,False,0,calculated_from_formation_energies
R_MDDCP2pp,"Murein D,D-carboxypeptidase (murein5px4px4p) (periplasm)",False,0,calculated_from_formation_energies
R_MLTG1,Maltodextrin glucosidase (maltotriose),False,0,calculated_from_formation_energies
R_MDDCP3pp,"Murein D,D-carboxypeptidase (murein5p5p) (periplasm)",False,0,calculated_from_formation_energies
R_MLDCP3App,"Murein L,D-carboxypeptidase (murein5px3p) (periplasm)",False,0,calculated_from_formation_energies
R_METDabcpp,D-methionine transport via ABC system (periplasm),False,0,calculated_from_formation_energies
R_METDtex,D-methionine transport via diffusion (extracellular to periplasm),True,0,calculated_from_formation_energies
R_METOX1s,Methionine oxidation (spontaneous),False,0,calculated_from_formation_energies
R_METOX2s,Methionine oxidation 2 (spontaneous),False,0,calculated_from_formation_energies
R_METS,Methionine synthase,False,0,calculated_from_formation_energies
R_METSOX1abcpp,L-methionine S-oxide transport via ABC system (periplasm),False,0,calculated_from_formation_energies
R_METSOX1tex,L-methionine S-oxide diffusion (extracellular),True,0,calculated_from_formation_energies
R_MSO3abcpp,Methanesulfonate transport via ABC system (periplasm),False,0,calculated_from_formation_energies
R_MLTG2,Maltodextrin glucosidase (maltotetraose),False,0,calculated_from_formation_energies
R_MSO3tex,Methanesulfonate transport via diffusion (extracellular to periplasm),True,0,calculated_from_formation_energies
R_MTAN,Methylthioadenosine nucleosidase,False,0,calculated_from_formation_energies
R_MTHFC,Methenyltetrahydrofolate cyclohydrolase,True,0,calculated_from_formation_energies
R_MTHFD,Methylenetetrahydrofolate dehydrogenase (NADP),True,0,calculated_from_formation_energies
R_MTHFR2,"5,10-methylenetetrahydrofolate reductase (NADH)",False,0,calculated_from_formation_energies
R_MTHTHFSs,"(2R,4S)-2-methyl-2,3,3,4-tetrahydroxytetrahydrofuran synthesis (spontaneous)",False,0,calculated_from_formation_energies
R_METSOX2abcpp,L-methionine R-oxide transport via ABC system (periplasm),False,0,calculated_from_formation_energies
R_METSOX2tex,L-methionine R-oxide diffusion (extracellular),True,0,calculated_from_formation_energies
R_METSOXR1,L-methionine-S-oxide reductase,False,0,calculated_from_formation_energies
R_METSOXR2,L-methionine-R-sulfoxide reductase,False,0,calculated_from_formation_energies
R_METTRS,Methionyl-tRNA synthetase,False,0,calculated_from_formation_energies
R_METabcpp,L-methionine transport via ABC system (periplasm),False,0,calculated_from_formation_energies
R_METtex,L-methionine transport via diffusion (extracellular to periplasm),True,0,calculated_from_formation_energies
R_MG2t3_2pp,Magnesium (Mg+2) transport in/out via proton antiport (periplasm),True,0,calculated_from_formation_energies
R_MG2tex,Magnesium (Mg+2) transport via diffusion (extracellular to periplasm),True,0,calculated_from_formation_energies
R_MG2tpp,Magnesium (+2) transport in via diffusion,False,0,calculated_from_formation_energies
R_MTRPOX,N-methyltryptophan oxidase,False,0,calculated_from_formation_energies
R_N2Otex,Nitrious oxide transport via diffusion (extracellular to periplasm),True,0,calculated_from_formation_energies
R_N2Otpp,Nitrious oxide transport (diffusion),True,0,calculated_from_formation_energies
R_NACODA,N-acetylornithine deacetylase,False,0,calculated_from_formation_energies
R_NACtex,Nicotinic acid transport via diffusion (extracellular to periplasm),True,0,calculated_from_formation_energies
R_MG2uabcpp,"Magnesium (Mg+2) ABC transporter (ubtake, periplasm)",False,0,calculated_from_formation_energies
R_MGSA,Methylglyoxal synthase,False,0,calculated_from_formation_energies
R_MI1PP,Myo-inositol 1-phosphatase,False,0,calculated_from_formation_energies
R_NACtpp,Nicotinic acid uptake (periplasm),False,0,calculated_from_formation_energies
R_MICITDr,2-methylisocitrate dehydratase,True,0,calculated_from_formation_energies
R_MLTG3,Maltodextrin glucosidase (maltopentaose),False,0,calculated_from_formation_energies
R_MINCYCtex,Minocycline transport via diffusion (extracellular to periplasm),True,0,calculated_from_formation_energies
R_MINCYCtpp,Minocycline transport via TolC system,False,0,calculated_from_formation_energies
R_MINOHPtexi,Myo-inositol phosphate transport via diffusion (extracellular to periplasm),False,0,calculated_from_formation_energies
R_MLDCP1App,"Murein L,D-carboxypeptidase (murein5px4p) (periplasm)",False,0,calculated_from_formation_energies
R_NADDP,NAD diphosphatase,False,0,calculated_from_formation_energies
R_NADH10,NADH dehydrogenase (menaquinone-8 & 0 protons),False,0,calculated_from_formation_energies
R_NADH16pp,NADH dehydrogenase (ubiquinone-8 & 3 protons) (periplasm),False,0,calculated_from_formation_energies
R_NADH17pp,NADH dehydrogenase (menaquinone-8 & 3 protons) (periplasm),False,0,calculated_from_formation_energies
R_NADH18pp,NADH dehydrogenase (demethylmenaquinone-8 & 3 protons) (periplasm),False,0,calculated_from_formation_energies
R_NADH5,NADH dehydrogenase (ubiquinone-8 ),False,0,calculated_from_formation_energies
R_NADH9,NADH dehydrogenase (demethylmenaquinone-8 & 0 protons),False,0,calculated_from_formation_energies
R_NADK,NAD kinase,False,0,calculated_from_formation_energies
R_MLTG4,Maltodextrin glucosidase (maltohexaose),False,0,calculated_from_formation_energies
R_NADN,NAD nucleosidase,False,0,calculated_from_formation_energies
R_NADPHQR2,NADPH Quinone Reductase (Ubiquinone-8),False,0,calculated_from_formation_energies
R_NH4tex,Ammonia transport via diffusion (extracellular to periplasm),True,0,calculated_from_formation_energies
R_NH4tpp,Ammonia reversible transport (periplasm),True,0,calculated_from_formation_energies
R_NHFRBO,NADH:flavorubredoxin oxidoreductase,False,0,calculated_from_formation_energies
R_NADPHQR3,NADPH Quinone Reductase (Menaquinone-8),False,0,calculated_from_formation_energies
R_NI2abcpp,Nickle (Ni+2) ABC transporter (periplasm),False,0,calculated_from_formation_energies
R_NADPHQR4,NADPH Quinone Reductase (2-Demethylmenaquinone-8),False,0,calculated_from_formation_energies
R_MLTG5,Maltodextrin glucosidase (maltoheptaose),False,0,calculated_from_formation_energies
R_NADPPPS,NADP phosphatase,False,0,calculated_from_formation_energies
R_NADS1,NAD synthase (nh3),False,0,calculated_from_formation_energies
R_NI2t3pp,Nickle (Ni+2) transport out via proton antiport (periplasm),False,0,calculated_from_formation_energies
R_NI2tex,Nickel transport via diffusion (extracellular to periplasm),True,0,calculated_from_formation_energies
R_NI2tpp,Nickel (+2) transport in via permease (no H+),False,0,calculated_from_formation_energies
R_NI2uabcpp,"Nickel transport via ABC system (uptake, periplasm)",False,0,calculated_from_formation_energies
R_NMNAT,Nicotinamide-nucleotide adenylyltransferase,False,0,calculated_from_formation_energies
R_NMNDA,Nicotinamide-nucleotide amidase,False,0,calculated_from_formation_energies
R_NADTRHD,NAD transhydrogenase,False,0,calculated_from_formation_energies
R_NAMNPP,Nicotinic acid mononucleotide pyrophosphorylase,False,0,calculated_from_formation_energies
R_NAt3_1p5pp,Sodium proton antiporter (H:NA is 1.5) (periplasm),False,0,calculated_from_formation_energies
R_NAt3_2pp,Sodium proton antiporter (H:NA is 2) (periplasm),False,0,calculated_from_formation_energies
R_NAt3pp,Sodium transport out via proton antiport (cytoplasm to periplasm),False,0,calculated_from_formation_energies
R_NAtex,Sodium transport via diffusion (extracellular to periplasm),True,0,calculated_from_formation_energies
R_NMNN,NMN nucleosidase,False,0,calculated_from_formation_energies
R_NMNPtpp,NMN permease (periplasm),False,0,calculated_from_formation_energies
R_NMNt7pp,NMN transport via NMN glycohydrolase (periplasm),False,0,calculated_from_formation_energies
R_NMNtex,NMN transport via diffusion (extracellular to periplasm),True,0,calculated_from_formation_energies
R_NDPK1,Nucleoside-diphosphate kinase (ATP:GDP),True,0,calculated_from_formation_energies
R_NDPK2,Nucleoside-diphosphate kinase (ATP:UDP),True,0,calculated_from_formation_energies
R_NNAM,Nicotinamidase,False,0,calculated_from_formation_energies
R_MLTGY1pp,Murein lytic transglycosylase (murein4p4p) (periplasm),False,0,calculated_from_formation_energies
R_NNATr,Nicotinate-nucleotide adenylyltransferase,True,0,calculated_from_formation_energies
R_NNDMBRT,Nicotinate-nucleotide dimethylbenzimidazole phosphoribosyltransferase,False,0,calculated_from_formation_energies
R_NDPK3,Nucleoside-diphosphate kinase (ATP:CDP),True,0,calculated_from_formation_energies
R_NDPK4,Nucleoside-diphosphate kinase (ATP:dTDP),True,0,calculated_from_formation_energies
R_NDPK5,Nucleoside-diphosphate kinase (ATP:dGDP),True,0,calculated_from_formation_energies
R_NDPK6,Nucleoside-diphosphate kinase (ATP:dUDP),True,0,calculated_from_formation_energies
R_NDPK7,Nucleoside-diphosphate kinase (ATP:dCDP),True,0,calculated_from_formation_energies
R_NNDPR,Nicotinate-nucleotide diphosphorylase (carboxylating),False,0,calculated_from_formation_energies
R_NO2t2rpp,"Nitrite transport in via proton symport, reversible (periplasm)",True,0,calculated_from_formation_energies
R_NO2tex,Nitrite transport via diffusion (extracellular to periplasm),True,0,calculated_from_formation_energies
R_NO3R1bpp,Nitrate reductase (Ubiquinol-8),False,0,calculated_from_formation_energies
R_NO3R1pp,Nitrate reductase (Ubiquinol-8) (periplasm),False,0,calculated_from_formation_energies
R_NO3R2bpp,Nitrate reductase (Menaquinol-8) (periplasm),False,0,calculated_from_formation_energies
R_NDPK8,Nucleoside-diphosphate kinase (ATP:dADP),True,0,calculated_from_formation_energies
R_PGAMT,Phosphoglucosamine mutase,True,0,calculated_from_formation_energies
R_NO3R2pp,Nitrate reductase (Menaquinol-8) (periplasm),False,0,calculated_from_formation_energies
R_NO3t7pp,Nitrate transport in via nitrite antiport (periplasm),False,0,calculated_from_formation_energies
R_MLTGY2pp,Murein lytic transglycosylase (murein4p3p) (periplasm),False,0,calculated_from_formation_energies
R_NO3tex,Nitrate transport via diffusion (extracellular to periplasm),True,0,calculated_from_formation_energies
R_NODOx,Nitric oxide dioxygenase,False,0,calculated_from_formation_energies
